Group	Sample	Bin	Score
IAPEy-int.filt.bed	E13.5	189	0.24265520689655173
IAPEy-int.filt.bed	E13.5	190	0.2417031330049261
IAPEy-int.filt.bed	E13.5	191	0.23970193103448276
IAPEy-int.filt.bed	E13.5	192	0.23900247290640395
IAPEy-int.filt.bed	E13.5	193	0.23620458128078817
IAPEy-int.filt.bed	E13.5	194	0.23593262068965518
IAPEy-int.filt.bed	E13.5	195	0.23313478325123152
IAPEy-int.filt.bed	E13.5	196	0.23350393103448275
IAPEy-int.filt.bed	E13.5	197	0.23177472413793104
IAPEy-int.filt.bed	E13.5	198	0.22879228078817734
IAPEy-int.filt.bed	E13.5	199	0.2268201724137931
IAPEy-int.filt.bed	E13.5	200	0.22759739408866994
IAPEy-int.filt.bed	E13.5	201	0.22981253201970445
IAPEy-int.filt.bed	E13.5	202	0.23080462561576354
IAPEy-int.filt.bed	E13.5	203	0.22950068472906404
IAPEy-int.filt.bed	E13.5	204	0.22714851231527095
IAPEy-int.filt.bed	E13.5	205	0.22685308866995074
IAPEy-int.filt.bed	E13.5	206	0.22831020197044335
IAPEy-int.filt.bed	E13.5	207	0.22824488669950738
IAPEy-int.filt.bed	E13.5	208	0.23048397044334976
IAPEy-int.filt.bed	E13.5	209	0.23381751231527093
IAPEy-int.filt.bed	E13.5	210	0.2372252118226601
IAPEy-int.filt.bed	E13.5	211	0.23909779310344828
IAPEy-int.filt.bed	E13.5	212	0.24668597044334975
IAPEy-int.filt.bed	E13.5	213	0.24920189655172414
IAPEy-int.filt.bed	E13.5	214	0.25509590640394086
IAPEy-int.filt.bed	E13.5	215	0.26165512315270933
IAPEy-int.filt.bed	E13.5	216	0.2659538522167488
IAPEy-int.filt.bed	E13.5	217	0.2709050591133005
IAPEy-int.filt.bed	E13.5	218	0.2751924236453202
IAPEy-int.filt.bed	E13.5	219	0.2757169014778325
IAPEy-int.filt.bed	E13.5	220	0.27475437931034485
IAPEy-int.filt.bed	E13.5	221	0.2688009802955665
IAPEy-int.filt.bed	E13.5	222	0.262337842364532
IAPEy-int.filt.bed	E13.5	223	0.2583771871921182
IAPEy-int.filt.bed	E13.5	224	0.24997337438423645
IAPEy-int.filt.bed	E13.5	225	0.246587039408867
IAPEy-int.filt.bed	E13.5	226	0.23971166009852216
IAPEy-int.filt.bed	E13.5	227	0.23314193103448275
IAPEy-int.filt.bed	E13.5	228	0.2270985418719212
IAPEy-int.filt.bed	E13.5	229	0.22282914285714286
IAPEy-int.filt.bed	E13.5	230	0.217161078817734
IAPEy-int.filt.bed	E13.5	231	0.21658968472906404
IAPEy-int.filt.bed	E13.5	232	0.2117492315270936
IAPEy-int.filt.bed	E13.5	233	0.2111595566502463
IAPEy-int.filt.bed	E13.5	234	0.21311324630541872
IAPEy-int.filt.bed	E13.5	235	0.21052707389162562
IAPEy-int.filt.bed	E13.5	236	0.20948510837438422
IAPEy-int.filt.bed	E13.5	237	0.21053556650246305
IAPEy-int.filt.bed	E13.5	238	0.2133633842364532
IAPEy-int.filt.bed	E13.5	239	0.21600195073891626
IAPEy-int.filt.bed	E13.5	240	0.21954284729064039
IAPEy-int.filt.bed	E13.5	241	0.22067912807881773
IAPEy-int.filt.bed	E13.5	242	0.22188585714285713
IAPEy-int.filt.bed	E13.5	243	0.2217475369458128
IAPEy-int.filt.bed	E13.5	244	0.2218999408866995
IAPEy-int.filt.bed	E13.5	245	0.22114733004926107
IAPEy-int.filt.bed	E13.5	246	0.22120112807881773
IAPEy-int.filt.bed	E13.5	247	0.2188546551724138
IAPEy-int.filt.bed	E13.5	248	0.2203719408866995
IAPEy-int.filt.bed	E13.5	249	0.21761371921182265
IAPEy-int.filt.bed	E13.5	250	0.21298302955665024
IAPEy-int.filt.bed	E13.5	251	0.20924830049261084
IAPEy-int.filt.bed	E13.5	252	0.20972143842364532
IAPEy-int.filt.bed	E13.5	253	0.2113202463054187
IAPEy-int.filt.bed	E13.5	254	0.21037159113300494
IAPEy-int.filt.bed	E13.5	255	0.21161645812807883
IAPEy-int.filt.bed	E13.5	256	0.21208990147783252
IAPEy-int.filt.bed	E13.5	257	0.21225020689655172
IAPEy-int.filt.bed	E13.5	258	0.2076795172413793
IAPEy-int.filt.bed	E13.5	259	0.2050705763546798
IAPEy-int.filt.bed	E13.5	260	0.20793375369458128
IAPEy-int.filt.bed	E13.5	261	0.2136048472906404
IAPEy-int.filt.bed	E13.5	262	0.21480891625615764
IAPEy-int.filt.bed	E13.5	263	0.21510578325123153
IAPEy-int.filt.bed	E13.5	264	0.2148931773399015
IAPEy-int.filt.bed	E13.5	265	0.21478899014778324
IAPEy-int.filt.bed	E13.5	266	0.21314843349753695
IAPEy-int.filt.bed	E13.5	267	0.21370144827586207
IAPEy-int.filt.bed	E13.5	268	0.21362818226600985
IAPEy-int.filt.bed	E13.5	269	0.21045204926108374
IAPEy-int.filt.bed	E13.5	270	0.20936204433497538
IAPEy-int.filt.bed	E13.5	271	0.20863965024630543
IAPEy-int.filt.bed	E13.5	272	0.20546226108374385
IAPEy-int.filt.bed	E13.5	273	0.2002528866995074
IAPEy-int.filt.bed	E13.5	274	0.20008256157635468
IAPEy-int.filt.bed	E13.5	275	0.20104266502463053
IAPEy-int.filt.bed	E13.5	276	0.20389222167487686
IAPEy-int.filt.bed	E13.5	277	0.20564781773399016
IAPEy-int.filt.bed	E13.5	278	0.21215133990147783
IAPEy-int.filt.bed	E13.5	279	0.21691448275862069
IAPEy-int.filt.bed	E13.5	280	0.22034068965517242
IAPEy-int.filt.bed	E13.5	281	0.22571407389162562
IAPEy-int.filt.bed	E13.5	282	0.23286919704433498
IAPEy-int.filt.bed	E13.5	283	0.24086179802955665
IAPEy-int.filt.bed	E13.5	284	0.2469505960591133
IAPEy-int.filt.bed	E13.5	285	0.25144718226600987
IAPEy-int.filt.bed	E13.5	286	0.25664777832512314
IAPEy-int.filt.bed	E13.5	287	0.2601294187192118
IAPEy-int.filt.bed	E13.5	288	0.2604683448275862
IAPEy-int.filt.bed	E13.5	289	0.26538113793103446
IAPEy-int.filt.bed	E13.5	290	0.26979958620689654
IAPEy-int.filt.bed	E13.5	291	0.27023215270935963
IAPEy-int.filt.bed	E13.5	292	0.27305084236453203
IAPEy-int.filt.bed	E13.5	293	0.27614528078817735
IAPEy-int.filt.bed	E13.5	294	0.277393921182266
IAPEy-int.filt.bed	E13.5	295	0.27770554679802956
IAPEy-int.filt.bed	E13.5	296	0.2776633201970443
IAPEy-int.filt.bed	E13.5	297	0.27625034975369456
IAPEy-int.filt.bed	E13.5	298	0.27444652216748766
IAPEy-int.filt.bed	E13.5	299	0.27001466009852215
IAPEy-int.filt.bed	E13.5	300	0.27197243349753697
IAPEy-int.filt.bed	E13.5	301	0.2710375566502463
IAPEy-int.filt.bed	E13.5	302	0.2677450344827586
IAPEy-int.filt.bed	E13.5	303	0.26435494088669953
IAPEy-int.filt.bed	E13.5	304	0.2582344926108374
IAPEy-int.filt.bed	E13.5	305	0.2534256305418719
IAPEy-int.filt.bed	E13.5	306	0.24857108374384237
IAPEy-int.filt.bed	E13.5	307	0.24317371921182265
IAPEy-int.filt.bed	E13.5	308	0.23670675369458127
IAPEy-int.filt.bed	E13.5	309	0.2361975369458128
IAPEy-int.filt.bed	E13.5	310	0.23096030049261085
IAPEy-int.filt.bed	E13.5	311	0.22986133990147783
IAPEy-int.filt.bed	E13.5	312	0.22903318719211824
IAPEy-int.filt.bed	E13.5	313	0.22776472413793103
IAPEy-int.filt.bed	E13.5	314	0.23036300492610837
IAPEy-int.filt.bed	E13.5	315	0.22941111822660099
IAPEy-int.filt.bed	E13.5	316	0.22975814778325124
IAPEy-int.filt.bed	E13.5	317	0.2334798472906404
IAPEy-int.filt.bed	E13.5	318	0.23710683251231526
IAPEy-int.filt.bed	E13.5	319	0.23875512315270936
IAPEy-int.filt.bed	E13.5	320	0.2415994187192118
IAPEy-int.filt.bed	E13.5	321	0.2408050985221675
IAPEy-int.filt.bed	E13.5	322	0.2401217684729064
IAPEy-int.filt.bed	E13.5	323	0.23798339408866995
IAPEy-int.filt.bed	E13.5	324	0.23178071428571428
IAPEy-int.filt.bed	E13.5	325	0.22994637931034484
IAPEy-int.filt.bed	E13.5	326	0.22890800492610838
IAPEy-int.filt.bed	E13.5	327	0.23120095566502463
IAPEy-int.filt.bed	E13.5	328	0.23005948768472906
IAPEy-int.filt.bed	E13.5	329	0.22648047783251232
IAPEy-int.filt.bed	E13.5	330	0.22129733497536946
IAPEy-int.filt.bed	E13.5	331	0.2200483251231527
IAPEy-int.filt.bed	E13.5	332	0.21977689655172414
IAPEy-int.filt.bed	E13.5	333	0.2217049014778325
IAPEy-int.filt.bed	E13.5	334	0.22497935960591134
IAPEy-int.filt.bed	E13.5	335	0.23007301477832512
IAPEy-int.filt.bed	E13.5	336	0.23463370443349754
IAPEy-int.filt.bed	E13.5	337	0.2358292660098522
IAPEy-int.filt.bed	E13.5	338	0.2392938078817734
IAPEy-int.filt.bed	E13.5	339	0.2409781330049261
IAPEy-int.filt.bed	E13.5	340	0.24618663054187193
IAPEy-int.filt.bed	E13.5	341	0.24982067487684728
IAPEy-int.filt.bed	E13.5	342	0.253743157635468
IAPEy-int.filt.bed	E13.5	343	0.25495324137931036
IAPEy-int.filt.bed	E13.5	344	0.2560827438423645
IAPEy-int.filt.bed	E13.5	345	0.25949838916256157
IAPEy-int.filt.bed	E13.5	346	0.2596697931034483
IAPEy-int.filt.bed	E13.5	347	0.2561400147783251
IAPEy-int.filt.bed	E13.5	348	0.2559678275862069
IAPEy-int.filt.bed	E13.5	349	0.2572790443349754
IAPEy-int.filt.bed	E13.5	350	0.2546223645320197
IAPEy-int.filt.bed	E13.5	351	0.24929822660098522
IAPEy-int.filt.bed	E13.5	352	0.24686706896551724
IAPEy-int.filt.bed	E13.5	353	0.24533269950738917
IAPEy-int.filt.bed	E13.5	354	0.24239631527093597
IAPEy-int.filt.bed	E13.5	355	0.23829595566502462
IAPEy-int.filt.bed	E13.5	356	0.23732189162561576
IAPEy-int.filt.bed	E13.5	357	0.23649030049261083
IAPEy-int.filt.bed	E13.5	358	0.23438485714285714
IAPEy-int.filt.bed	E13.5	359	0.2313753842364532
IAPEy-int.filt.bed	E13.5	360	0.23173781280788178
IAPEy-int.filt.bed	E13.5	361	0.23097518226600985
IAPEy-int.filt.bed	E13.5	362	0.22884208374384235
IAPEy-int.filt.bed	E13.5	363	0.22675060098522168
IAPEy-int.filt.bed	E13.5	364	0.22567789162561577
IAPEy-int.filt.bed	E13.5	365	0.22168430541871922
IAPEy-int.filt.bed	E13.5	366	0.21785979310344827
IAPEy-int.filt.bed	E13.5	367	0.21709142857142857
IAPEy-int.filt.bed	E13.5	368	0.21598082266009852
IAPEy-int.filt.bed	E13.5	369	0.2152768472906404
IAPEy-int.filt.bed	E13.5	370	0.2145255221674877
IAPEy-int.filt.bed	E13.5	371	0.2154766502463054
IAPEy-int.filt.bed	E13.5	372	0.22045276354679802
IAPEy-int.filt.bed	E13.5	373	0.220611960591133
IAPEy-int.filt.bed	E13.5	374	0.22087264039408866
IAPEy-int.filt.bed	E13.5	375	0.22303495566502463
IAPEy-int.filt.bed	E13.5	376	0.22440835467980297
IAPEy-int.filt.bed	E13.5	377	0.22199326600985222
IAPEy-int.filt.bed	E13.5	378	0.22092004433497536
IAPEy-int.filt.bed	E13.5	379	0.22070220197044335
IAPEy-int.filt.bed	E13.5	380	0.2221588472906404
IAPEy-int.filt.bed	E13.5	381	0.22184386699507389
IAPEy-int.filt.bed	E13.5	382	0.21948447290640394
IAPEy-int.filt.bed	E13.5	383	0.22110087192118227
IAPEy-int.filt.bed	E13.5	384	0.2200011773399015
IAPEy-int.filt.bed	E13.5	385	0.22130601477832512
IAPEy-int.filt.bed	E13.5	386	0.22376399014778325
IAPEy-int.filt.bed	E13.5	387	0.2292780935960591
IAPEy-int.filt.bed	E13.5	388	0.22968273891625615
IAPEy-int.filt.bed	E13.5	389	0.22936422167487686
IAPEy-int.filt.bed	E13.5	390	0.22651294088669952
IAPEy-int.filt.bed	E13.5	391	0.2271682906403941
IAPEy-int.filt.bed	E13.5	392	0.22737685714285713
IAPEy-int.filt.bed	E13.5	393	0.23371906896551725
IAPEy-int.filt.bed	E13.5	394	0.2372707881773399
IAPEy-int.filt.bed	E13.5	395	0.24148635467980295
IAPEy-int.filt.bed	E13.5	396	0.24463663546798028
IAPEy-int.filt.bed	E13.5	397	0.24481781773399014
IAPEy-int.filt.bed	E13.5	398	0.24551133990147783
IAPEy-int.filt.bed	E13.5	399	0.24625098522167488
IAPEy-int.filt.bed	E13.5	400	0.24698279802955664
IAPEy-int.filt.bed	E13.5	401	0.24489129556650246
IAPEy-int.filt.bed	E13.5	402	0.24552785714285713
IAPEy-int.filt.bed	E13.5	403	0.2417757290640394
IAPEy-int.filt.bed	E13.5	404	0.24323274384236454
IAPEy-int.filt.bed	E13.5	405	0.24198685221674876
IAPEy-int.filt.bed	E13.5	406	0.2401796157635468
IAPEy-int.filt.bed	E13.5	407	0.23892602955665024
IAPEy-int.filt.bed	E13.5	408	0.24197275862068965
IAPEy-int.filt.bed	E13.5	409	0.24754601477832514
IAPEy-int.filt.bed	E13.5	410	0.2524377881773399
IAPEy-int.filt.bed	E13.5	411	0.25259071921182263
IAPEy-int.filt.bed	E13.5	412	0.2520517684729064
IAPEy-int.filt.bed	E13.5	413	0.25099650246305416
IAPEy-int.filt.bed	E13.5	414	0.2470588866995074
IAPEy-int.filt.bed	E13.5	415	0.24279995073891625
IAPEy-int.filt.bed	E13.5	416	0.23801820689655173
IAPEy-int.filt.bed	E13.5	417	0.23480922167487683
IAPEy-int.filt.bed	E13.5	418	0.23180982758620688
IAPEy-int.filt.bed	E13.5	419	0.23062712807881774
IAPEy-int.filt.bed	E13.5	420	0.22828677832512315
IAPEy-int.filt.bed	E13.5	421	0.22631033990147784
IAPEy-int.filt.bed	E13.5	422	0.2241421379310345
IAPEy-int.filt.bed	E13.5	423	0.22360902955665024
IAPEy-int.filt.bed	E13.5	424	0.2280373448275862
IAPEy-int.filt.bed	E13.5	425	0.22853564039408866
IAPEy-int.filt.bed	E13.5	426	0.22937256650246304
IAPEy-int.filt.bed	E13.5	427	0.2298147093596059
IAPEy-int.filt.bed	E13.5	428	0.2235708669950739
IAPEy-int.filt.bed	E13.5	429	0.2144034630541872
IAPEy-int.filt.bed	E13.5	430	0.2083597536945813
IAPEy-int.filt.bed	E13.5	431	0.20330455172413792
IAPEy-int.filt.bed	E13.5	432	0.20022824137931033
IAPEy-int.filt.bed	E13.5	433	0.19865947290640396
IAPEy-int.filt.bed	E13.5	434	0.19161206403940886
IAPEy-int.filt.bed	E13.5	435	0.18999596551724138
IAPEy-int.filt.bed	E13.5	436	0.18582890147783251
IAPEy-int.filt.bed	E13.5	437	0.18482112315270935
IAPEy-int.filt.bed	E13.5	438	0.1884193054187192
IAPEy-int.filt.bed	E13.5	439	0.18813693596059114
IAPEy-int.filt.bed	E13.5	440	0.187018078817734
IAPEy-int.filt.bed	E13.5	441	0.18357495566502463
IAPEy-int.filt.bed	E13.5	442	0.18162226108374385
IAPEy-int.filt.bed	E13.5	443	0.17993149753694582
IAPEy-int.filt.bed	E13.5	444	0.17676303448275862
IAPEy-int.filt.bed	E13.5	445	0.17324993103448275
IAPEy-int.filt.bed	E13.5	446	0.17231369950738917
IAPEy-int.filt.bed	E13.5	447	0.1732468275862069
IAPEy-int.filt.bed	E13.5	448	0.17379933990147783
IAPEy-int.filt.bed	E13.5	449	0.17686511822660098
IAPEy-int.filt.bed	E13.5	450	0.1789638078817734
IAPEy-int.filt.bed	E13.5	451	0.18319044827586206
IAPEy-int.filt.bed	E13.5	452	0.18834635960591134
IAPEy-int.filt.bed	E13.5	453	0.19269414778325122
IAPEy-int.filt.bed	E13.5	454	0.19719750246305418
IAPEy-int.filt.bed	E13.5	455	0.20192920197044334
IAPEy-int.filt.bed	E13.5	456	0.20651867980295566
IAPEy-int.filt.bed	E13.5	457	0.2075334778325123
IAPEy-int.filt.bed	E13.5	458	0.20631191133004925
IAPEy-int.filt.bed	E13.5	459	0.20784181773399016
IAPEy-int.filt.bed	E13.5	460	0.21394449261083745
IAPEy-int.filt.bed	E13.5	461	0.21766693103448276
IAPEy-int.filt.bed	E13.5	462	0.2228586699507389
IAPEy-int.filt.bed	E13.5	463	0.22649008374384236
IAPEy-int.filt.bed	E13.5	464	0.22906924137931034
IAPEy-int.filt.bed	E13.5	465	0.22967381280788177
IAPEy-int.filt.bed	E13.5	466	0.2260791527093596
