Group	Sample	Bin	Score
L1Md_A.O.bed	E13.5	145	0.3176612487804878
L1Md_A.O.bed	E13.5	146	0.31804609268292683
L1Md_A.O.bed	E13.5	147	0.315621843902439
L1Md_A.O.bed	E13.5	148	0.3160643707317073
L1Md_A.O.bed	E13.5	149	0.31496772682926827
L1Md_A.O.bed	E13.5	150	0.3138614243902439
L1Md_A.O.bed	E13.5	151	0.31390953658536586
L1Md_A.O.bed	E13.5	152	0.3128994292682927
L1Md_A.O.bed	E13.5	153	0.31103318536585367
L1Md_A.O.bed	E13.5	154	0.310436756097561
L1Md_A.O.bed	E13.5	155	0.30805093658536586
L1Md_A.O.bed	E13.5	156	0.3106579756097561
L1Md_A.O.bed	E13.5	157	0.3085415707317073
L1Md_A.O.bed	E13.5	158	0.30854160487804877
L1Md_A.O.bed	E13.5	159	0.3110428
L1Md_A.O.bed	E13.5	160	0.3109947121951219
L1Md_A.O.bed	E13.5	161	0.3117161658536585
L1Md_A.O.bed	E13.5	162	0.3131014585365854
L1Md_A.O.bed	E13.5	163	0.31334193170731706
L1Md_A.O.bed	E13.5	164	0.31479458536585364
L1Md_A.O.bed	E13.5	165	0.3141788829268293
L1Md_A.O.bed	E13.5	166	0.31266856585365854
L1Md_A.O.bed	E13.5	167	0.311850843902439
L1Md_A.O.bed	E13.5	168	0.3089744878048781
L1Md_A.O.bed	E13.5	169	0.3067234146341463
L1Md_A.O.bed	E13.5	170	0.3073583024390244
L1Md_A.O.bed	E13.5	171	0.30531889268292683
L1Md_A.O.bed	E13.5	172	0.30808944390243903
L1Md_A.O.bed	E13.5	173	0.3102827707317073
L1Md_A.O.bed	E13.5	174	0.30937850731707317
L1Md_A.O.bed	E13.5	175	0.3085608634146341
L1Md_A.O.bed	E13.5	176	0.30732946341463413
L1Md_A.O.bed	E13.5	177	0.3064828780487805
L1Md_A.O.bed	E13.5	178	0.304741643902439
L1Md_A.O.bed	E13.5	179	0.304712843902439
L1Md_A.O.bed	E13.5	180	0.30705045365853656
L1Md_A.O.bed	E13.5	181	0.30681000975609757
L1Md_A.O.bed	E13.5	182	0.30536698536585366
L1Md_A.O.bed	E13.5	183	0.3093400292682927
L1Md_A.O.bed	E13.5	184	0.31530439512195124
L1Md_A.O.bed	E13.5	185	0.31820005853658534
L1Md_A.O.bed	E13.5	186	0.32206725853658535
L1Md_A.O.bed	E13.5	187	0.32245203414634144
L1Md_A.O.bed	E13.5	188	0.3221826487804878
L1Md_A.O.bed	E13.5	189	0.3232312341463415
L1Md_A.O.bed	E13.5	190	0.32495321463414634
L1Md_A.O.bed	E13.5	191	0.32825288780487805
L1Md_A.O.bed	E13.5	192	0.33476559024390246
L1Md_A.O.bed	E13.5	193	0.3408646634146342
L1Md_A.O.bed	E13.5	194	0.3473581707317073
L1Md_A.O.bed	E13.5	195	0.3535053512195122
L1Md_A.O.bed	E13.5	196	0.36282713170731706
L1Md_A.O.bed	E13.5	197	0.37783426341463416
L1Md_A.O.bed	E13.5	198	0.38915696585365855
L1Md_A.O.bed	E13.5	199	0.4023364
L1Md_A.O.bed	E13.5	200	0.4184594243902439
L1Md_A.O.bed	E13.5	201	0.43494845853658537
L1Md_A.O.bed	E13.5	202	0.4511765268292683
L1Md_A.O.bed	E13.5	203	0.46774736097560976
L1Md_A.O.bed	E13.5	204	0.48452641463414636
L1Md_A.O.bed	E13.5	205	0.4937913658536585
L1Md_A.O.bed	E13.5	206	0.497456356097561
L1Md_A.O.bed	E13.5	207	0.5019841073170732
L1Md_A.O.bed	E13.5	208	0.506960243902439
L1Md_A.O.bed	E13.5	209	0.506316043902439
L1Md_A.O.bed	E13.5	210	0.5035792585365854
L1Md_A.O.bed	E13.5	211	0.5054591902439024
L1Md_A.O.bed	E13.5	212	0.504330687804878
L1Md_A.O.bed	E13.5	213	0.5034430634146342
L1Md_A.O.bed	E13.5	214	0.5028187170731707
L1Md_A.O.bed	E13.5	215	0.5028747170731708
L1Md_A.O.bed	E13.5	216	0.5048379707317073
L1Md_A.O.bed	E13.5	217	0.5101869073170732
L1Md_A.O.bed	E13.5	218	0.514759843902439
L1Md_A.O.bed	E13.5	219	0.5178095853658536
L1Md_A.O.bed	E13.5	220	0.5195981756097561
L1Md_A.O.bed	E13.5	221	0.5249131121951219
L1Md_A.O.bed	E13.5	222	0.5263299463414635
L1Md_A.O.bed	E13.5	223	0.5283192926829269
L1Md_A.O.bed	E13.5	224	0.527492
L1Md_A.O.bed	E13.5	225	0.5229237024390244
L1Md_A.O.bed	E13.5	226	0.518545356097561
L1Md_A.O.bed	E13.5	227	0.5182478243902439
L1Md_A.O.bed	E13.5	228	0.5172995804878049
L1Md_A.O.bed	E13.5	229	0.5146044292682926
L1Md_A.O.bed	E13.5	230	0.5106812048780488
L1Md_A.O.bed	E13.5	231	0.5058116292682927
L1Md_A.O.bed	E13.5	232	0.5025010243902439
L1Md_A.O.bed	E13.5	233	0.49900388780487803
L1Md_A.O.bed	E13.5	234	0.49235726829268295
L1Md_A.O.bed	E13.5	235	0.4874169219512195
L1Md_A.O.bed	E13.5	236	0.4811632682926829
L1Md_A.O.bed	E13.5	237	0.4778627512195122
L1Md_A.O.bed	E13.5	238	0.47481856585365856
L1Md_A.O.bed	E13.5	239	0.4747480682926829
L1Md_A.O.bed	E13.5	240	0.46957748292682927
L1Md_A.O.bed	E13.5	241	0.46552121463414636
L1Md_A.O.bed	E13.5	242	0.46240848780487803
L1Md_A.O.bed	E13.5	243	0.45731400975609754
L1Md_A.O.bed	E13.5	244	0.4530665756097561
L1Md_A.O.bed	E13.5	245	0.44858324390243903
L1Md_A.O.bed	E13.5	246	0.44407740487804875
L1Md_A.O.bed	E13.5	247	0.44120451219512197
L1Md_A.O.bed	E13.5	248	0.43921093658536586
L1Md_A.O.bed	E13.5	249	0.4369966682926829
L1Md_A.O.bed	E13.5	250	0.43620062926829267
L1Md_A.O.bed	E13.5	251	0.4328493219512195
L1Md_A.O.bed	E13.5	252	0.4324865219512195
L1Md_A.O.bed	E13.5	253	0.43203826341463414
L1Md_A.O.bed	E13.5	254	0.4304292243902439
L1Md_A.O.bed	E13.5	255	0.4251577024390244
L1Md_A.O.bed	E13.5	256	0.4233612
L1Md_A.O.bed	E13.5	257	0.42282089268292683
L1Md_A.O.bed	E13.5	258	0.4202197804878049
L1Md_A.O.bed	E13.5	259	0.4139830048780488
L1Md_A.O.bed	E13.5	260	0.40597715609756096
L1Md_A.O.bed	E13.5	261	0.3979099219512195
L1Md_A.O.bed	E13.5	262	0.39385763902439025
L1Md_A.O.bed	E13.5	263	0.3899528975609756
L1Md_A.O.bed	E13.5	264	0.3864898487804878
L1Md_A.O.bed	E13.5	265	0.38325320975609756
L1Md_A.O.bed	E13.5	266	0.3789113170731707
L1Md_A.O.bed	E13.5	267	0.3766094146341463
L1Md_A.O.bed	E13.5	268	0.3715274048780488
L1Md_A.O.bed	E13.5	269	0.3705702243902439
L1Md_A.O.bed	E13.5	270	0.3702502243902439
L1Md_A.O.bed	E13.5	271	0.37233409268292683
L1Md_A.O.bed	E13.5	272	0.3703924731707317
L1Md_A.O.bed	E13.5	273	0.3671582926829268
L1Md_A.O.bed	E13.5	274	0.3667795512195122
L1Md_A.O.bed	E13.5	275	0.3671869024390244
L1Md_A.O.bed	E13.5	276	0.36686456097560977
L1Md_A.O.bed	E13.5	277	0.3679728731707317
L1Md_A.O.bed	E13.5	278	0.36701385365853656
L1Md_A.O.bed	E13.5	279	0.365586843902439
L1Md_A.O.bed	E13.5	280	0.36543878536585367
L1Md_A.O.bed	E13.5	281	0.36702784878048783
L1Md_A.O.bed	E13.5	282	0.36693791707317075
L1Md_A.O.bed	E13.5	283	0.3686750487804878
L1Md_A.O.bed	E13.5	284	0.37128205853658536
L1Md_A.O.bed	E13.5	285	0.374189043902439
L1Md_A.O.bed	E13.5	286	0.37208933170731706
L1Md_A.O.bed	E13.5	287	0.37071551707317074
L1Md_A.O.bed	E13.5	288	0.36513816097560975
L1Md_A.O.bed	E13.5	289	0.3637379073170732
L1Md_A.O.bed	E13.5	290	0.3650709804878049
L1Md_A.O.bed	E13.5	291	0.3633924048780488
L1Md_A.O.bed	E13.5	292	0.359166843902439
L1Md_A.O.bed	E13.5	293	0.35501390243902436
L1Md_A.O.bed	E13.5	294	0.3543510292682927
L1Md_A.O.bed	E13.5	295	0.3500340780487805
L1Md_A.O.bed	E13.5	296	0.3462657170731707
L1Md_A.O.bed	E13.5	297	0.3422136243902439
L1Md_A.O.bed	E13.5	298	0.3424106243902439
L1Md_A.O.bed	E13.5	299	0.34247789268292683
L1Md_A.O.bed	E13.5	300	0.33861133658536585
L1Md_A.O.bed	E13.5	301	0.3350595268292683
L1Md_A.O.bed	E13.5	302	0.3362000390243903
L1Md_A.O.bed	E13.5	303	0.33715923414634147
L1Md_A.O.bed	E13.5	304	0.33598283414634145
L1Md_A.O.bed	E13.5	305	0.33451079024390246
L1Md_A.O.bed	E13.5	306	0.32697182926829266
L1Md_A.O.bed	E13.5	307	0.32860221951219515
L1Md_A.O.bed	E13.5	308	0.33020746829268294
L1Md_A.O.bed	E13.5	309	0.33136661463414635
L1Md_A.O.bed	E13.5	310	0.3323696731707317
L1Md_A.O.bed	E13.5	311	0.33263058048780486
L1Md_A.O.bed	E13.5	312	0.33318235609756097
L1Md_A.O.bed	E13.5	313	0.3344542243902439
L1Md_A.O.bed	E13.5	314	0.3338930975609756
L1Md_A.O.bed	E13.5	315	0.33337072682926827
L1Md_A.O.bed	E13.5	316	0.33452547804878047
L1Md_A.O.bed	E13.5	317	0.3333945756097561
L1Md_A.O.bed	E13.5	318	0.3357411853658537
L1Md_A.O.bed	E13.5	319	0.3337215219512195
L1Md_A.O.bed	E13.5	320	0.3356778292682927
L1Md_A.O.bed	E13.5	321	0.33342699512195123
L1Md_A.O.bed	E13.5	322	0.3287441268292683
L1Md_A.O.bed	E13.5	323	0.32934086829268294
L1Md_A.O.bed	E13.5	324	0.33064249756097563
L1Md_A.O.bed	E13.5	325	0.33168858536585366
L1Md_A.O.bed	E13.5	326	0.3335428243902439
L1Md_A.O.bed	E13.5	327	0.33607333170731707
L1Md_A.O.bed	E13.5	328	0.3349665756097561
L1Md_A.O.bed	E13.5	329	0.33285191219512195
L1Md_A.O.bed	E13.5	330	0.3307685853658537
L1Md_A.O.bed	E13.5	331	0.33188436097560975
L1Md_A.O.bed	E13.5	332	0.33315608780487804
L1Md_A.O.bed	E13.5	333	0.33234415609756096
L1Md_A.O.bed	E13.5	334	0.3329067756097561
L1Md_A.O.bed	E13.5	335	0.3325374780487805
L1Md_A.O.bed	E13.5	336	0.3317830243902439
L1Md_A.O.bed	E13.5	337	0.3311973414634146
L1Md_A.O.bed	E13.5	338	0.3273464585365854
L1Md_A.O.bed	E13.5	339	0.3254718292682927
L1Md_A.O.bed	E13.5	340	0.3273761268292683
L1Md_A.O.bed	E13.5	341	0.326319843902439
L1Md_A.O.bed	E13.5	342	0.3261609414634146
L1Md_A.O.bed	E13.5	343	0.32696971219512194
L1Md_A.O.bed	E13.5	344	0.32854668292682926
L1Md_A.O.bed	E13.5	345	0.3258597268292683
L1Md_A.O.bed	E13.5	346	0.32532237073170733
L1Md_A.O.bed	E13.5	347	0.32813364390243904
L1Md_A.O.bed	E13.5	348	0.3310610048780488
L1Md_A.O.bed	E13.5	349	0.33083006341463417
L1Md_A.O.bed	E13.5	350	0.3296641024390244
L1Md_A.O.bed	E13.5	351	0.32747226341463415
L1Md_A.O.bed	E13.5	352	0.3257784243902439
L1Md_A.O.bed	E13.5	353	0.32299550731707316
L1Md_A.O.bed	E13.5	354	0.32207516585365853
L1Md_A.O.bed	E13.5	355	0.31909606341463415
L1Md_A.O.bed	E13.5	356	0.31593375609756097
L1Md_A.O.bed	E13.5	357	0.31493763902439026
L1Md_A.O.bed	E13.5	358	0.3113522195121951
L1Md_A.O.bed	E13.5	359	0.3090314780487805
L1Md_A.O.bed	E13.5	360	0.30882473658536586
L1Md_A.O.bed	E13.5	361	0.30823405853658536
L1Md_A.O.bed	E13.5	362	0.30696471707317075
L1Md_A.O.bed	E13.5	363	0.30326462439024393
L1Md_A.O.bed	E13.5	364	0.3015140487804878
L1Md_A.O.bed	E13.5	365	0.3018257317073171
L1Md_A.O.bed	E13.5	366	0.2995837219512195
L1Md_A.O.bed	E13.5	367	0.29898368292682925
L1Md_A.O.bed	E13.5	368	0.298056443902439
L1Md_A.O.bed	E13.5	369	0.29862380975609754
L1Md_A.O.bed	E13.5	370	0.299372956097561
L1Md_A.O.bed	E13.5	371	0.3017120536585366
L1Md_A.O.bed	E13.5	372	0.30204203414634145
L1Md_A.O.bed	E13.5	373	0.30034853658536587
L1Md_A.O.bed	E13.5	374	0.29791675609756096
L1Md_A.O.bed	E13.5	375	0.29421860975609754
L1Md_A.O.bed	E13.5	376	0.2898929902439024
L1Md_A.O.bed	E13.5	377	0.2883308
L1Md_A.O.bed	E13.5	378	0.2890669756097561
L1Md_A.O.bed	E13.5	379	0.28802499512195123
L1Md_A.O.bed	E13.5	380	0.286799956097561
L1Md_A.O.bed	E13.5	381	0.2842634
L1Md_A.O.bed	E13.5	382	0.28138128780487803
L1Md_A.O.bed	E13.5	383	0.2797313853658537
L1Md_A.O.bed	E13.5	384	0.27968891707317073
L1Md_A.O.bed	E13.5	385	0.27619989268292683
L1Md_A.O.bed	E13.5	386	0.27631851219512193
L1Md_A.O.bed	E13.5	387	0.2787957365853658
L1Md_A.O.bed	E13.5	388	0.2810872
L1Md_A.O.bed	E13.5	389	0.28341966829268295
L1Md_A.O.bed	E13.5	390	0.28307923414634145
L1Md_A.O.bed	E13.5	391	0.2833961658536585
L1Md_A.O.bed	E13.5	392	0.2845714195121951
L1Md_A.O.bed	E13.5	393	0.2820155804878049
L1Md_A.O.bed	E13.5	394	0.28114684390243905
L1Md_A.O.bed	E13.5	395	0.2809843414634146
L1Md_A.O.bed	E13.5	396	0.28025722926829266
L1Md_A.O.bed	E13.5	397	0.2792057268292683
L1Md_A.O.bed	E13.5	398	0.2751685658536585
L1Md_A.O.bed	E13.5	399	0.2744852487804878
L1Md_A.O.bed	E13.5	400	0.27442746341463414
L1Md_A.O.bed	E13.5	401	0.27304856097560976
L1Md_A.O.bed	E13.5	402	0.2711229658536585
L1Md_A.O.bed	E13.5	403	0.2659223170731707
L1Md_A.O.bed	E13.5	404	0.2611842195121951
L1Md_A.O.bed	E13.5	405	0.2602620048780488
L1Md_A.O.bed	E13.5	406	0.26166546829268295
L1Md_A.O.bed	E13.5	407	0.26187892195121953
L1Md_A.O.bed	E13.5	408	0.2612268829268293
L1Md_A.O.bed	E13.5	409	0.2591438926829268
L1Md_A.O.bed	E13.5	410	0.2562625024390244
L1Md_A.O.bed	E13.5	411	0.2549183658536585
L1Md_A.O.bed	E13.5	412	0.25420008780487807
L1Md_A.O.bed	E13.5	413	0.25335769268292685
L1Md_A.O.bed	E13.5	414	0.25517051707317073
L1Md_A.O.bed	E13.5	415	0.2557021951219512
L1Md_A.O.bed	E13.5	416	0.2508205219512195
L1Md_A.O.bed	E13.5	417	0.25030171219512193
L1Md_A.O.bed	E13.5	418	0.24948171707317074
L1Md_A.O.bed	E13.5	419	0.24822021463414634
L1Md_A.O.bed	E13.5	420	0.2466723512195122
L1Md_A.O.bed	E13.5	421	0.24215701951219512
L1Md_A.O.bed	E13.5	422	0.24089383902439024
L1Md_A.O.bed	E13.5	423	0.23786150731707317
L1Md_A.O.bed	E13.5	424	0.23762575609756098
L1Md_A.O.bed	E13.5	425	0.23877554146341462
L1Md_A.O.bed	E13.5	426	0.23565006829268292
L1Md_A.O.bed	E13.5	427	0.23255035609756097
L1Md_A.O.bed	E13.5	428	0.2293512536585366
L1Md_A.O.bed	E13.5	429	0.2246498536585366
L1Md_A.O.bed	E13.5	430	0.2219387463414634
L1Md_A.O.bed	E13.5	431	0.2240300780487805
L1Md_A.O.bed	E13.5	432	0.2230334
L1Md_A.O.bed	E13.5	433	0.22239113170731709
L1Md_A.O.bed	E13.5	434	0.2226783756097561
L1Md_A.O.bed	E13.5	435	0.22271028292682926
L1Md_A.O.bed	E13.5	436	0.2204206048780488
L1Md_A.O.bed	E13.5	437	0.21835290731707319
L1Md_A.O.bed	E13.5	438	0.22013128780487806
L1Md_A.O.bed	E13.5	439	0.22321291219512196
L1Md_A.O.bed	E13.5	440	0.2258929707317073
L1Md_A.O.bed	E13.5	441	0.22812651707317072
L1Md_A.O.bed	E13.5	442	0.23090660975609756
L1Md_A.O.bed	E13.5	443	0.2303576780487805
L1Md_A.O.bed	E13.5	444	0.23231363902439026
L1Md_A.O.bed	E13.5	445	0.2316658731707317
L1Md_A.O.bed	E13.5	446	0.2326224536585366
L1Md_A.O.bed	E13.5	447	0.2342481756097561
L1Md_A.O.bed	E13.5	448	0.23459876585365855
L1Md_A.O.bed	E13.5	449	0.23576099512195123
L1Md_A.O.bed	E13.5	450	0.23753186341463414
L1Md_A.O.bed	E13.5	451	0.23970023902439025
L1Md_A.O.bed	E13.5	452	0.23959716097560976
L1Md_A.O.bed	E13.5	453	0.23718256097560975
L1Md_A.O.bed	E13.5	454	0.23396711707317072
L1Md_A.O.bed	E13.5	455	0.23252394634146342
L1Md_A.O.bed	E13.5	456	0.2307215024390244
L1Md_A.O.bed	E13.5	457	0.22848853658536586
L1Md_A.O.bed	E13.5	458	0.22477218048780487
L1Md_A.O.bed	E13.5	459	0.2222945707317073
L1Md_A.O.bed	E13.5	460	0.2223176975609756
L1Md_A.O.bed	E13.5	461	0.22191343902439026
L1Md_A.O.bed	E13.5	462	0.21966982926829268
L1Md_A.O.bed	E13.5	463	0.21385012195121952
L1Md_A.O.bed	E13.5	464	0.20748039024390244
L1Md_A.O.bed	E13.5	465	0.20458445853658536
L1Md_A.O.bed	E13.5	466	0.20411286341463414
L1Md_A.O.bed	E13.5	467	0.20091794146341463
L1Md_A.O.bed	E13.5	468	0.1997359268292683
L1Md_A.O.bed	E13.5	469	0.19808893658536586
L1Md_A.O.bed	E13.5	470	0.1961836243902439
L1Md_A.O.bed	E13.5	471	0.1968599219512195
L1Md_A.O.bed	E13.5	472	0.1941980731707317
L1Md_A.O.bed	E13.5	473	0.19277423902439025
L1Md_A.O.bed	E13.5	474	0.19080479024390243
L1Md_A.O.bed	E13.5	475	0.19094950731707316
L1Md_A.O.bed	E13.5	476	0.19238042439024391
L1Md_A.O.bed	E13.5	477	0.19283545853658537
L1Md_A.O.bed	E13.5	478	0.19283021951219512
L1Md_A.O.bed	E13.5	479	0.1939152731707317
L1Md_A.O.bed	E13.5	480	0.19393606829268292
L1Md_A.O.bed	E13.5	481	0.1943919512195122
L1Md_A.O.bed	E13.5	482	0.1946784731707317
L1Md_A.O.bed	E13.5	483	0.19448225365853658
L1Md_A.O.bed	E13.5	484	0.19678282926829269
L1Md_A.O.bed	E13.5	485	0.19584993170731707
L1Md_A.O.bed	E13.5	486	0.19762654146341463
L1Md_A.O.bed	E13.5	487	0.19926068292682927
L1Md_A.O.bed	E13.5	488	0.20360232195121952
L1Md_A.O.bed	E13.5	489	0.2030262048780488
L1Md_A.O.bed	E13.5	490	0.20306456585365854
L1Md_A.O.bed	E13.5	491	0.20245965853658537
L1Md_A.O.bed	E13.5	492	0.2053689463414634
L1Md_A.O.bed	E13.5	493	0.2064984780487805
L1Md_A.O.bed	E13.5	494	0.20705827317073172
L1Md_A.O.bed	E13.5	495	0.2075898048780488
L1Md_A.O.bed	E13.5	496	0.20753408780487806
L1Md_A.O.bed	E13.5	497	0.2075877268292683
L1Md_A.O.bed	E13.5	498	0.20768229268292682
L1Md_A.O.bed	E13.5	499	0.20624734146341464
L1Md_A.O.bed	E13.5	500	0.20453596585365855
