Group	Sample	Bin	Score
L1Md_A.O.bed	H3K4me3	393	-0.06743732195121951
L1Md_A.O.bed	H3K4me3	394	-0.06712913170731707
L1Md_A.O.bed	H3K4me3	395	-0.06846884390243903
L1Md_A.O.bed	H3K4me3	396	-0.072115
L1Md_A.O.bed	H3K4me3	397	-0.0743663024390244
L1Md_A.O.bed	H3K4me3	398	-0.07139466829268293
L1Md_A.O.bed	H3K4me3	399	-0.06905990243902439
L1Md_A.O.bed	H3K4me3	400	-0.08070297073170732
L1Md_A.O.bed	H3K4me3	401	-0.08291702926829268
L1Md_A.O.bed	H3K4me3	402	-0.08555710731707317
L1Md_A.O.bed	H3K4me3	403	-0.0853277756097561
L1Md_A.O.bed	H3K4me3	404	-0.08072812682926829
L1Md_A.O.bed	H3K4me3	405	-0.07267726341463415
L1Md_A.O.bed	H3K4me3	406	-0.07218657073170731
L1Md_A.O.bed	H3K4me3	407	-0.05964602926829268
L1Md_A.O.bed	H3K4me3	408	-0.05458704390243903
L1Md_A.O.bed	H3K4me3	409	-0.04808338536585366
L1Md_A.O.bed	H3K4me3	410	-0.04901824390243902
L1Md_A.O.bed	H3K4me3	411	-0.053976
L1Md_A.O.bed	H3K4me3	412	-0.056774507317073175
L1Md_A.O.bed	H3K4me3	413	-0.061591946341463415
L1Md_A.O.bed	H3K4me3	414	-0.06291838048780488
L1Md_A.O.bed	H3K4me3	415	-0.0607016243902439
L1Md_A.O.bed	H3K4me3	416	-0.059791912195121956
L1Md_A.O.bed	H3K4me3	417	-0.058913229268292684
L1Md_A.O.bed	H3K4me3	418	-0.05811258048780488
L1Md_A.O.bed	H3K4me3	419	-0.058106546341463415
L1Md_A.O.bed	H3K4me3	420	-0.06414475609756097
L1Md_A.O.bed	H3K4me3	421	-0.06836017073170732
L1Md_A.O.bed	H3K4me3	422	-0.07069116585365853
L1Md_A.O.bed	H3K4me3	423	-0.07543690243902439
L1Md_A.O.bed	H3K4me3	424	-0.07807108780487805
L1Md_A.O.bed	H3K4me3	425	-0.07565606829268293
L1Md_A.O.bed	H3K4me3	426	-0.07295083414634146
L1Md_A.O.bed	H3K4me3	427	-0.07302605853658536
L1Md_A.O.bed	H3K4me3	428	-0.08369869268292683
L1Md_A.O.bed	H3K4me3	429	-0.09429573658536586
L1Md_A.O.bed	H3K4me3	430	-0.09209187317073171
L1Md_A.O.bed	H3K4me3	431	-0.09139099024390245
